crop,price,location,state,date,latitude,longitude,temperature,rainfall,soil_moisture,ndvi
Jowar,2800,Cuddapah,Andhra Pradesh,2022-01-15,15.9129,79.74,28.375000000000057,5.312971115112305,0.2788802981376648,0.62265
Jowar,2563,Cuddapah,Andhra Pradesh,2022-02-14,15.9129,79.74,33.37500000000006,0.0,0.2148106396198272,0.5412
Jowar,2300,Cuddapah,Andhra Pradesh,2022-03-15,15.9129,79.74,36.156666666666695,0.0,0.1833544969558715,0.4709
Jowar,2270,Cuddapah,Andhra Pradesh,2022-04-15,15.9129,79.74,38.07666666666671,2.569870710372925,0.1635274440050125,0.43505
Jowar,2388,Cuddapah,Andhra Pradesh,2022-05-15,15.9129,79.74,36.450000000000045,76.48690342903137,0.2036509662866592,0.46945
Jowar,2736,Cuddapah,Andhra Pradesh,2022-06-14,15.9129,79.74,41.06,157.71849620342255,0.2068682014942169,0.40765
Jowar,2880,Cuddapah,Andhra Pradesh,2022-07-14,15.9129,79.74,34.74333333333334,185.4597339630127,0.2643956840038299,0.48045
Jowar,3200,Cuddapah,Andhra Pradesh,2022-08-13,15.9129,79.74,35.34333333333336,156.07253289222717,0.3094992935657501,0.544
Jowar,3480,Cuddapah,Andhra Pradesh,2022-09-12,15.9129,79.74,37.420000000000016,163.77618217468262,0.2705185413360595,0.5445
Jowar,3725,Cuddapah,Andhra Pradesh,2022-10-12,15.9129,79.74,34.690000000000055,173.86631202697754,0.3655177056789398,0.5800000000000001
Jowar,3825,Cuddapah,Andhra Pradesh,2022-11-11,15.9129,79.74,31.225000000000023,38.50761651992798,0.3252089321613312,0.5940500000000001
Jowar,3880,Cuddapah,Andhra Pradesh,2022-12-11,15.9129,79.74,28.715000000000032,28.39921283721924,0.2998887598514557,0.6081500000000001
Jowar,3725,Cuddapah,Andhra Pradesh,2023-01-15,15.9129,79.74,29.650000000000038,0.0,0.2468435019254684,0.6193000000000001
Jowar,3975,Cuddapah,Andhra Pradesh,2023-02-14,15.9129,79.74,33.735000000000014,0.0,0.2147702425718307,0.49775
Jowar,3860,Cuddapah,Andhra Pradesh,2023-03-15,15.9129,79.74,35.33000000000004,37.12205576896668,0.2128148823976516,0.461
Jowar,3425,Cuddapah,Andhra Pradesh,2023-04-15,15.9129,79.74,39.39000000000004,24.600414395332336,0.1884874105453491,0.469
Jowar,3483,Cuddapah,Andhra Pradesh,2023-05-15,15.9129,79.74,39.23000000000002,61.52455234527588,0.2005243748426437,0.4738
Jowar,3550,Cuddapah,Andhra Pradesh,2023-06-14,15.9129,79.74,40.96500000000003,94.85853004455566,0.1945940256118774,0.3844
Jowar,4088,Cuddapah,Andhra Pradesh,2023-07-14,15.9129,79.74,37.09000000000003,140.8202452659607,0.2661487460136413,0.3554
Jowar,4538,Cuddapah,Andhra Pradesh,2023-08-13,15.9129,79.74,40.06333333333333,100.34056377410889,0.2323508113622665,0.39325
Jowar,5080,Cuddapah,Andhra Pradesh,2023-09-12,15.9129,79.74,34.916666666666686,181.75340700149536,0.3215363919734955,0.4938
Jowar,5430,Cuddapah,Andhra Pradesh,2023-10-12,15.9129,79.74,36.23000000000002,17.85995101928711,0.2675636410713196,0.4956
Jowar,5913,Cuddapah,Andhra Pradesh,2023-11-11,15.9129,79.74,31.236666666666736,35.768211364746094,0.2475953549146652,0.4946
Jowar,6260,Cuddapah,Andhra Pradesh,2023-12-11,15.9129,79.74,29.42500000000001,24.689894676208496,0.2790542542934418,0.56965
Jowar,2225,Rajkot,Gujarat,2022-01-15,22.2587,71.1924,28.78000000000003,0.0,0.1849066913127899,0.45935
Jowar,2538,Rajkot,Gujarat,2022-02-14,22.2587,71.1924,35.39500000000004,0.0,0.1659556627273559,0.3951
Jowar,2626,Rajkot,Gujarat,2022-03-15,22.2587,71.1924,43.89000000000004,0.0,0.1309836953878402,0.2717
Jowar,2516,Rajkot,Gujarat,2022-04-15,22.2587,71.1924,49.410000000000025,0.0,0.1175924316048622,0.25175
Jowar,2494,Rajkot,Gujarat,2022-05-15,22.2587,71.1924,45.935,0.0,0.087125614285469,0.2083
Jowar,2575,Rajkot,Gujarat,2022-06-14,22.2587,71.1924,39.8366666666667,81.02999532222748,0.1645818948745727,0.24445
Jowar,2975,Rajkot,Gujarat,2022-07-14,22.2587,71.1924,,456.4109725952149,0.2945733666419983,0.4382
Jowar,3125,Rajkot,Gujarat,2022-08-13,22.2587,71.1924,30.99000000000001,138.6421604156494,0.3337315618991852,0.62965
Jowar,3185,Rajkot,Gujarat,2022-09-12,22.2587,71.1924,31.62333333333333,156.03747183829546,0.3693665564060211,0.6443
Jowar,3301,Rajkot,Gujarat,2022-10-12,22.2587,71.1924,35.75000000000006,10.782570838928224,0.2680942714214325,0.5105000000000001
Jowar,3463,Rajkot,Gujarat,2022-11-11,22.2587,71.1924,34.39000000000004,0.0,0.2082840055227279,0.4394
Jowar,3740,Rajkot,Gujarat,2022-12-11,22.2587,71.1924,30.99000000000001,0.0,0.1917070895433426,0.3908
Jowar,4375,Rajkot,Gujarat,2023-01-15,22.2587,71.1924,28.77000000000004,0.0,0.1730246394872665,0.37805
Jowar,4681,Rajkot,Gujarat,2023-02-14,22.2587,71.1924,38.49000000000001,0.0,0.1441508680582046,0.31925
Jowar,5055,Rajkot,Gujarat,2023-03-15,22.2587,71.1924,39.84333333333336,4.056585073471069,0.1534363478422165,0.27375
Jowar,4826,Rajkot,Gujarat,2023-04-15,22.2587,71.1924,46.7766666666667,0.0,0.1194501742720604,0.2471
Jowar,4163,Rajkot,Gujarat,2023-05-15,22.2587,71.1924,46.46000000000004,9.969830513000488,0.118848830461502,0.2099
Jowar,4590,Rajkot,Gujarat,2023-06-14,22.2587,71.1924,38.545000000000016,106.98944902420044,0.1830277889966964,0.2587
Jowar,4906,Rajkot,Gujarat,2023-07-14,22.2587,71.1924,,508.74112701416016,0.4286053776741028,0.36435
Jowar,4838,Rajkot,Gujarat,2023-08-13,22.2587,71.1924,29.703333333333376,8.206552982330322,0.302489161491394,0.495
Jowar,5010,Rajkot,Gujarat,2023-09-12,22.2587,71.1924,31.390000000000043,152.77319431304932,0.3000083267688751,0.614
Jowar,5519,Rajkot,Gujarat,2023-10-12,22.2587,71.1924,35.3366666666667,0.0,0.2404932230710983,0.5337000000000001
Jowar,5606,Rajkot,Gujarat,2023-11-11,22.2587,71.1924,32.59500000000003,11.064475059509276,0.2081374824047088,0.4527
Jowar,5021,Rajkot,Gujarat,2023-12-11,22.2587,71.1924,29.200000000000045,0.5717639923095703,0.2061611860990524,0.45885
Jowar,3325,Patan,Gujarat,2022-01-15,22.2587,71.1924,28.78000000000003,0.0,0.1849066913127899,0.45935
Jowar,3136,Patan,Gujarat,2022-02-14,22.2587,71.1924,35.39500000000004,0.0,0.1659556627273559,0.3951
Jowar,2754,Patan,Gujarat,2022-03-15,22.2587,71.1924,43.89000000000004,0.0,0.1309836953878402,0.2717
Jowar,2890,Patan,Gujarat,2022-04-15,22.2587,71.1924,49.410000000000025,0.0,0.1175924316048622,0.25175
Jowar,2975,Patan,Gujarat,2022-05-15,22.2587,71.1924,45.935,0.0,0.087125614285469,0.2083
Jowar,2883,Patan,Gujarat,2022-06-14,22.2587,71.1924,39.8366666666667,81.02999532222748,0.1645818948745727,0.24445
Jowar,3125,Patan,Gujarat,2022-07-14,22.2587,71.1924,,456.4109725952149,0.2945733666419983,0.4382
Jowar,3400,Patan,Gujarat,2022-08-13,22.2587,71.1924,30.99000000000001,138.6421604156494,0.3337315618991852,0.62965
Jowar,3400,Patan,Gujarat,2022-09-12,22.2587,71.1924,31.62333333333333,156.03747183829546,0.3693665564060211,0.6443
Jowar,3215,Patan,Gujarat,2022-10-12,22.2587,71.1924,35.75000000000006,10.782570838928224,0.2680942714214325,0.5105000000000001
Jowar,2850,Patan,Gujarat,2022-11-11,22.2587,71.1924,34.39000000000004,0.0,0.2082840055227279,0.4394
Jowar,3250,Patan,Gujarat,2022-12-11,22.2587,71.1924,30.99000000000001,0.0,0.1917070895433426,0.3908
Jowar,3790,Patan,Gujarat,2023-01-15,22.2587,71.1924,28.77000000000004,0.0,0.1730246394872665,0.37805
Jowar,4103,Patan,Gujarat,2023-02-14,22.2587,71.1924,38.49000000000001,0.0,0.1441508680582046,0.31925
Jowar,4821,Patan,Gujarat,2023-03-15,22.2587,71.1924,39.84333333333336,4.056585073471069,0.1534363478422165,0.27375
Jowar,4583,Patan,Gujarat,2023-04-15,22.2587,71.1924,46.7766666666667,0.0,0.1194501742720604,0.2471
Jowar,3576,Patan,Gujarat,2023-05-15,22.2587,71.1924,46.46000000000004,9.969830513000488,0.118848830461502,0.2099
Jowar,4440,Patan,Gujarat,2023-06-14,22.2587,71.1924,38.545000000000016,106.98944902420044,0.1830277889966964,0.2587
Jowar,4435,Patan,Gujarat,2023-07-14,22.2587,71.1924,,508.74112701416016,0.4286053776741028,0.36435
Jowar,4068,Patan,Gujarat,2023-08-13,22.2587,71.1924,29.703333333333376,8.206552982330322,0.302489161491394,0.495
Jowar,4770,Patan,Gujarat,2023-09-12,22.2587,71.1924,31.390000000000043,152.77319431304932,0.3000083267688751,0.614
Jowar,3878,Patan,Gujarat,2023-10-12,22.2587,71.1924,35.3366666666667,0.0,0.2404932230710983,0.5337000000000001
Jowar,3818,Patan,Gujarat,2023-11-11,22.2587,71.1924,32.59500000000003,11.064475059509276,0.2081374824047088,0.4527
Jowar,4451,Patan,Gujarat,2023-12-11,22.2587,71.1924,29.200000000000045,0.5717639923095703,0.2061611860990524,0.45885
Jowar,2350,Bengaluru,Karnataka,2022-01-15,15.3173,75.7139,31.900000000000038,0.0,0.148534208536148,0.42645
Jowar,2413,Bengaluru,Karnataka,2022-02-14,15.3173,75.7139,36.87500000000006,0.0,0.1106823980808258,0.3449
Jowar,2575,Bengaluru,Karnataka,2022-03-15,15.3173,75.7139,40.31,0.0,0.103694275021553,0.31945
Jowar,3140,Bengaluru,Karnataka,2022-04-15,15.3173,75.7139,37.64333333333337,59.51819658279419,0.1513154059648513,0.3135
Jowar,2900,Bengaluru,Karnataka,2022-05-15,15.3173,75.7139,34.075000000000045,211.69680881500244,0.2154574543237686,0.3789
Jowar,2613,Bengaluru,Karnataka,2022-06-14,15.3173,75.7139,31.96000000000004,79.1445215344429,0.2186812609434127,0.20805
Jowar,2780,Bengaluru,Karnataka,2022-07-14,15.3173,75.7139,25.980000000000015,114.06252241134644,0.2975009381771087,0.37075
Jowar,2838,Bengaluru,Karnataka,2022-08-13,15.3173,75.7139,22.703333333333376,96.77846074104308,0.3723129034042358,0.4331
Jowar,2790,Bengaluru,Karnataka,2022-09-12,15.3173,75.7139,26.900000000000038,175.15890645980835,0.356241375207901,0.6926
Jowar,2775,Bengaluru,Karnataka,2022-10-12,15.3173,75.7139,29.06,170.4489784240723,0.382033497095108,0.6066
Jowar,2850,Bengaluru,Karnataka,2022-11-11,15.3173,75.7139,31.180000000000007,0.0,0.2356259077787399,0.5185000000000001
Jowar,3426,Bengaluru,Karnataka,2022-12-11,15.3173,75.7139,31.875000000000057,13.912909507751465,0.2055162936449051,0.41735
Jowar,3519,Bengaluru,Karnataka,2023-01-15,15.3173,75.7139,33.13500000000005,0.0,0.146939069032669,0.36035
Jowar,2813,Bengaluru,Karnataka,2023-02-14,15.3173,75.7139,37.400000000000034,0.0,0.1145896464586258,0.31725
Jowar,3000,Bengaluru,Karnataka,2023-03-15,15.3173,75.7139,40.43666666666672,1.1830224990844729,0.083685003221035,0.2948
Jowar,3200,Bengaluru,Karnataka,2023-04-15,15.3173,75.7139,44.123333333333335,18.588529586791992,0.0944477617740631,0.2832
Jowar,3175,Bengaluru,Karnataka,2023-05-15,15.3173,75.7139,40.53000000000003,89.03475785255432,0.1305129081010818,0.31005
Jowar,3380,Bengaluru,Karnataka,2023-06-14,15.3173,75.7139,34.42500000000001,32.9786434173584,0.1508253663778305,0.23505
Jowar,3700,Bengaluru,Karnataka,2023-07-14,15.3173,75.7139,,110.2778263092041,0.2910300195217132,0.2829
Jowar,3875,Bengaluru,Karnataka,2023-08-13,15.3173,75.7139,31.45500000000004,21.17688751220703,0.1908077150583267,0.5355
Jowar,3580,Bengaluru,Karnataka,2023-09-12,15.3173,75.7139,27.100000000000023,109.9594268798828,0.2345141917467117,0.5760000000000001
Jowar,3500,Bengaluru,Karnataka,2023-10-12,15.3173,75.7139,33.84333333333336,10.732291221618652,0.1298625320196151,0.478
Jowar,3525,Bengaluru,Karnataka,2023-11-11,15.3173,75.7139,30.29666666666668,59.910423278808594,0.1786519587039947,0.454
Jowar,3790,Bengaluru,Karnataka,2023-12-11,15.3173,75.7139,30.635000000000048,6.8638529777526855,0.1553459912538528,0.40075
Jowar,3138,Mumbai,Maharashtra,2022-01-15,19.7515,75.7139,29.06500000000005,0.0,0.2657046020030975,0.4657
Jowar,3025,Mumbai,Maharashtra,2022-02-14,19.7515,75.7139,34.18000000000001,0.0,0.2164342850446701,0.4004
Jowar,2700,Mumbai,Maharashtra,2022-03-15,19.7515,75.7139,40.93666666666672,0.0,0.1844841688871383,0.3568
Jowar,3050,Mumbai,Maharashtra,2022-04-15,19.7515,75.7139,46.63000000000005,0.0,0.1614751368761062,0.29705
Jowar,3475,Mumbai,Maharashtra,2022-05-15,19.7515,75.7139,44.96500000000003,0.0,0.1434780657291412,0.22935
Jowar,3488,Mumbai,Maharashtra,2022-06-14,19.7515,75.7139,41.64000000000004,111.56862613558768,0.2023204267024994,0.2237
Jowar,3510,Mumbai,Maharashtra,2022-07-14,19.7515,75.7139,,281.7231593132019,0.4107216894626617,0.3155
Jowar,3463,Mumbai,Maharashtra,2022-08-13,19.7515,75.7139,34.410000000000025,187.1496467590332,0.4734886586666107,0.5407000000000001
Jowar,3580,Mumbai,Maharashtra,2022-09-12,19.7515,75.7139,29.480000000000015,205.16562128067017,0.4735325276851654,0.7604000000000001
Jowar,3600,Mumbai,Maharashtra,2022-10-12,19.7515,75.7139,30.140000000000043,129.19049406051636,0.4441904425621032,0.6517000000000001
Jowar,3800,Mumbai,Maharashtra,2022-11-11,19.7515,75.7139,31.025000000000038,0.0,0.3582068681716919,0.56925
Jowar,3940,Mumbai,Maharashtra,2022-12-11,19.7515,75.7139,30.025000000000038,15.315022945404053,0.2860648036003113,0.5122
Jowar,3863,Mumbai,Maharashtra,2023-01-15,19.7515,75.7139,29.805000000000007,3.449492692947388,0.2420606613159179,0.4651
Jowar,3975,Mumbai,Maharashtra,2023-02-14,19.7515,75.7139,36.11500000000001,0.0,0.1970943361520767,0.4216
Jowar,4080,Mumbai,Maharashtra,2023-03-15,19.7515,75.7139,37.63666666666671,10.78664207458496,0.1980972439050674,0.37855
Jowar,4150,Mumbai,Maharashtra,2023-04-15,19.7515,75.7139,44.35000000000002,23.59744668006897,0.1872104257345199,0.30035
Jowar,4225,Mumbai,Maharashtra,2023-05-15,19.7515,75.7139,45.045000000000016,0.0,0.1590316593647003,0.2366
Jowar,4070,Mumbai,Maharashtra,2023-06-14,19.7515,75.7139,43.2766666666667,64.59365844726562,0.1549815386533737,0.1368
Jowar,4575,Mumbai,Maharashtra,2023-07-14,19.7515,75.7139,,297.742443561554,0.4215097725391388,0.1377
Jowar,4875,Mumbai,Maharashtra,2023-08-13,19.7515,75.7139,33.00333333333333,50.172953605651855,0.3415443003177643,0.5003500000000001
Jowar,4940,Mumbai,Maharashtra,2023-09-12,19.7515,75.7139,30.49000000000001,185.7989559173584,0.3181639313697815,0.5438000000000001
Jowar,5000,Mumbai,Maharashtra,2023-10-12,19.7515,75.7139,34.75000000000006,7.573104381561279,0.2783876359462738,0.597
Jowar,5000,Mumbai,Maharashtra,2023-11-11,19.7515,75.7139,31.86500000000001,41.29265594482422,0.2231897711753845,0.5019
Jowar,5500,Mumbai,Maharashtra,2023-12-11,19.7515,75.7139,26.875000000000057,15.367722511291504,0.2550223171710968,0.55015
Jowar,1979,Jaipur,Rajasthan,2022-01-15,27.0238,74.2179,22.81,8.803547382354736,0.1630208492279052,0.2627
Jowar,1983,Jaipur,Rajasthan,2022-02-14,27.0238,74.2179,31.625000000000057,0.0,0.0943143814802169,0.2617
Jowar,1988,Jaipur,Rajasthan,2022-03-15,27.0238,74.2179,42.74333333333334,0.0,0.0796080157160759,0.2079
Jowar,2037,Jaipur,Rajasthan,2022-04-15,27.0238,74.2179,47.610000000000014,0.0,0.0557723715901374,0.18945
Jowar,2131,Jaipur,Rajasthan,2022-05-15,27.0238,74.2179,47.435,5.822976350784302,0.0559458918869495,0.17535
Jowar,2133,Jaipur,Rajasthan,2022-06-14,27.0238,74.2179,44.19500000000005,23.16965141892433,0.0734708681702613,0.1934
Jowar,2162,Jaipur,Rajasthan,2022-07-14,27.0238,74.2179,34.360000000000014,288.9648504257202,0.2257888466119766,0.41465
Jowar,2188,Jaipur,Rajasthan,2022-08-13,27.0238,74.2179,30.015000000000043,102.90188789367676,0.2316164672374725,0.5205500000000001
Jowar,2259,Jaipur,Rajasthan,2022-09-12,27.0238,74.2179,35.77000000000004,52.48707389831543,0.147744745016098,0.4889
Jowar,2133,Jaipur,Rajasthan,2022-10-12,27.0238,74.2179,34.860000000000014,6.106548428535461,0.0898457169532775,0.2685
Jowar,2319,Jaipur,Rajasthan,2022-11-11,27.0238,74.2179,33.54000000000002,0.0,0.092704989016056,0.26025
Jowar,2479,Jaipur,Rajasthan,2022-12-11,27.0238,74.2179,27.71000000000004,0.0,0.0950584560632705,0.25625
Jowar,2394,Jaipur,Rajasthan,2023-01-15,27.0238,74.2179,23.495000000000005,5.307917594909668,0.0872771441936492,0.2699
Jowar,2613,Jaipur,Rajasthan,2023-02-14,27.0238,74.2179,32.035000000000025,0.0,0.0913301631808281,0.2565
Jowar,2691,Jaipur,Rajasthan,2023-03-15,27.0238,74.2179,38.396666666666704,3.446900963783264,0.0943989753723144,0.2011
Jowar,2704,Jaipur,Rajasthan,2023-04-15,27.0238,74.2179,44.396666666666704,0.0,0.0730762705206871,0.1806
Jowar,2776,Jaipur,Rajasthan,2023-05-15,27.0238,74.2179,41.07000000000005,36.791754961013794,0.1082275807857513,0.17885
Jowar,2690,Jaipur,Rajasthan,2023-06-14,27.0238,74.2179,35.03000000000003,93.175687789917,0.1678449660539627,0.30315
Jowar,2750,Jaipur,Rajasthan,2023-07-14,27.0238,74.2179,29.29000000000002,288.7581171989441,0.2512206435203552,0.54405
Jowar,2963,Jaipur,Rajasthan,2023-08-13,27.0238,74.2179,30.995000000000005,31.07057386636734,0.1286565512418747,0.4218
Jowar,3250,Jaipur,Rajasthan,2023-09-12,27.0238,74.2179,38.61666666666673,93.47139072418211,0.1393394619226455,0.3199
Jowar,3300,Jaipur,Rajasthan,2023-10-12,27.0238,74.2179,37.69666666666672,8.112789154052734,0.0877685323357582,0.2745
Jowar,3400,Jaipur,Rajasthan,2023-11-11,27.0238,74.2179,30.29000000000002,6.217592716217041,0.1035026907920837,0.24065
Jowar,3250,Jaipur,Rajasthan,2023-12-11,27.0238,74.2179,26.265000000000043,1.423315167427063,0.0966229289770126,0.24045
Jowar,1845,Kanpur,Uttar Pradesh,2022-01-15,26.8467,80.9462,18.65666666666669,31.744439125061035,0.1935760527849197,0.4336
Jowar,1868,Kanpur,Uttar Pradesh,2022-02-14,26.8467,80.9462,23.930000000000007,17.489938735961914,0.1245763748884201,0.39
Jowar,2003,Kanpur,Uttar Pradesh,2022-03-15,26.8467,80.9462,33.403333333333364,0.0,0.0720893144607544,0.36375
Jowar,2153,Kanpur,Uttar Pradesh,2022-04-15,26.8467,80.9462,37.73000000000002,0.0,0.0548440180718898,0.3016
Jowar,2188,Kanpur,Uttar Pradesh,2022-05-15,26.8467,80.9462,34.190000000000055,20.453983783721924,0.0930260643362999,0.332
Jowar,2171,Kanpur,Uttar Pradesh,2022-06-14,26.8467,80.9462,37.10500000000002,80.81318652629852,0.0688633695244789,0.3357
Jowar,2511,Kanpur,Uttar Pradesh,2022-07-14,26.8467,80.9462,37.35000000000002,127.35192346572876,0.1473243981599807,0.38205
Jowar,2819,Kanpur,Uttar Pradesh,2022-08-13,26.8467,80.9462,32.485000000000014,167.87140083312988,0.261158674955368,0.5925
Jowar,2886,Kanpur,Uttar Pradesh,2022-09-12,26.8467,80.9462,31.890000000000043,283.712739631359,0.2897819578647613,0.4495
Jowar,2953,Kanpur,Uttar Pradesh,2022-10-12,26.8467,80.9462,29.170000000000016,146.89966535568237,0.3250600695610046,0.4862
Jowar,2973,Kanpur,Uttar Pradesh,2022-11-11,26.8467,80.9462,25.950000000000045,0.0,0.2042443603277206,0.42185
Jowar,2781,Kanpur,Uttar Pradesh,2022-12-11,26.8467,80.9462,20.855000000000015,0.0,0.1394241750240326,0.4104
Jowar,3250,Kanpur,Uttar Pradesh,2023-01-15,26.8467,80.9462,19.61666666666673,12.833120346069336,0.1391877382993698,0.3568
Jowar,3666,Kanpur,Uttar Pradesh,2023-02-14,26.8467,80.9462,26.69000000000005,5.862661361694336,0.0855921506881713,0.3634
Jowar,3055,Kanpur,Uttar Pradesh,2023-03-15,26.8467,80.9462,30.890000000000043,28.69789123535156,0.0925297141075134,0.36435
Jowar,2673,Kanpur,Uttar Pradesh,2023-04-15,26.8467,80.9462,36.40333333333336,13.796303033828735,0.1123978421092033,0.35635
Jowar,2931,Kanpur,Uttar Pradesh,2023-05-15,26.8467,80.9462,36.31,24.309072256088257,0.10474094748497,0.34795
Jowar,3702,Kanpur,Uttar Pradesh,2023-06-14,26.8467,80.9462,37.440000000000055,68.10655689239502,0.0866817906498909,0.305
Jowar,3528,Kanpur,Uttar Pradesh,2023-07-14,26.8467,80.9462,31.13000000000005,269.7975425720215,0.2764513194561004,0.46505
Jowar,3150,Kanpur,Uttar Pradesh,2023-08-13,26.8467,80.9462,29.91666666666669,273.3032474517822,0.2931042015552521,0.5137
Jowar,2755,Kanpur,Uttar Pradesh,2023-09-12,26.8467,80.9462,30.57000000000005,183.2525787353516,0.2900924980640411,0.5775
Jowar,3163,Kanpur,Uttar Pradesh,2023-10-12,26.8467,80.9462,30.48333333333335,13.441977500915527,0.1893036812543869,0.4845
Jowar,3331,Kanpur,Uttar Pradesh,2023-11-11,26.8467,80.9462,26.50500000000005,0.0,0.147222027182579,0.4098
Jowar,3335,Kanpur,Uttar Pradesh,2023-12-11,26.8467,80.9462,21.390000000000043,7.85090446472168,0.1413207799196243,0.4094
Jowar,2131,Bahraich,Uttar Pradesh,2022-01-15,26.8467,80.9462,18.65666666666669,31.744439125061035,0.1935760527849197,0.4336
Jowar,2169,Bahraich,Uttar Pradesh,2022-02-14,26.8467,80.9462,23.930000000000007,17.489938735961914,0.1245763748884201,0.39
Jowar,2395,Bahraich,Uttar Pradesh,2022-03-15,26.8467,80.9462,33.403333333333364,0.0,0.0720893144607544,0.36375
Jowar,2475,Bahraich,Uttar Pradesh,2022-04-15,26.8467,80.9462,37.73000000000002,0.0,0.0548440180718898,0.3016
Jowar,2426,Bahraich,Uttar Pradesh,2022-05-15,26.8467,80.9462,34.190000000000055,20.453983783721924,0.0930260643362999,0.332
Jowar,2251,Bahraich,Uttar Pradesh,2022-06-14,26.8467,80.9462,37.10500000000002,80.81318652629852,0.0688633695244789,0.3357
Jowar,2254,Bahraich,Uttar Pradesh,2022-07-14,26.8467,80.9462,37.35000000000002,127.35192346572876,0.1473243981599807,0.38205
Jowar,2633,Bahraich,Uttar Pradesh,2022-08-13,26.8467,80.9462,32.485000000000014,167.87140083312988,0.261158674955368,0.5925
Jowar,2918,Bahraich,Uttar Pradesh,2022-09-12,26.8467,80.9462,31.890000000000043,283.712739631359,0.2897819578647613,0.4495
Jowar,3013,Bahraich,Uttar Pradesh,2022-10-12,26.8467,80.9462,29.170000000000016,146.89966535568237,0.3250600695610046,0.4862
Jowar,3148,Bahraich,Uttar Pradesh,2022-11-11,26.8467,80.9462,25.950000000000045,0.0,0.2042443603277206,0.42185
Jowar,2920,Bahraich,Uttar Pradesh,2022-12-11,26.8467,80.9462,20.855000000000015,0.0,0.1394241750240326,0.4104
Jowar,3050,Bahraich,Uttar Pradesh,2023-01-15,26.8467,80.9462,19.61666666666673,12.833120346069336,0.1391877382993698,0.3568
Jowar,3338,Bahraich,Uttar Pradesh,2023-02-14,26.8467,80.9462,26.69000000000005,5.862661361694336,0.0855921506881713,0.3634
Jowar,3180,Bahraich,Uttar Pradesh,2023-03-15,26.8467,80.9462,30.890000000000043,28.69789123535156,0.0925297141075134,0.36435
Jowar,2588,Bahraich,Uttar Pradesh,2023-04-15,26.8467,80.9462,36.40333333333336,13.796303033828735,0.1123978421092033,0.35635
Jowar,2575,Bahraich,Uttar Pradesh,2023-05-15,26.8467,80.9462,36.31,24.309072256088257,0.10474094748497,0.34795
Jowar,3188,Bahraich,Uttar Pradesh,2023-06-14,26.8467,80.9462,37.440000000000055,68.10655689239502,0.0866817906498909,0.305
Jowar,3096,Bahraich,Uttar Pradesh,2023-07-14,26.8467,80.9462,31.13000000000005,269.7975425720215,0.2764513194561004,0.46505
Jowar,3029,Bahraich,Uttar Pradesh,2023-08-13,26.8467,80.9462,29.91666666666669,273.3032474517822,0.2931042015552521,0.5137
Jowar,2932,Bahraich,Uttar Pradesh,2023-09-12,26.8467,80.9462,30.57000000000005,183.2525787353516,0.2900924980640411,0.5775
Jowar,3136,Bahraich,Uttar Pradesh,2023-10-12,26.8467,80.9462,30.48333333333335,13.441977500915527,0.1893036812543869,0.4845
Jowar,3375,Bahraich,Uttar Pradesh,2023-11-11,26.8467,80.9462,26.50500000000005,0.0,0.147222027182579,0.4098
Jowar,3175,Bahraich,Uttar Pradesh,2023-12-11,26.8467,80.9462,21.390000000000043,7.85090446472168,0.1413207799196243,0.4094
Jowar,3113,Kolkata,West Bengal,2022-01-15,22.9868,87.855,23.07000000000005,15.488667249679564,0.2529514133930206,0.3606
Jowar,2950,Kolkata,West Bengal,2022-02-14,22.9868,87.855,26.82000000000005,45.04072952270508,0.241444855928421,0.40005
Jowar,3113,Kolkata,West Bengal,2022-03-15,22.9868,87.855,33.7166666666667,3.764990091323853,0.1310127079486847,0.44445
Jowar,3180,Kolkata,West Bengal,2022-04-15,22.9868,87.855,35.05000000000001,12.64417839050293,0.0560797825455665,0.40755
Jowar,3150,Kolkata,West Bengal,2022-05-15,22.9868,87.855,31.635000000000048,122.14290046691896,0.1544090211391449,0.50965
Jowar,3113,Kolkata,West Bengal,2022-06-14,22.9868,87.855,31.03000000000003,103.69281035661696,0.1264607608318328,0.4691
Jowar,3200,Kolkata,West Bengal,2022-07-14,22.9868,87.855,34.13000000000005,162.09332847595215,0.1187181174755096,0.4854
Jowar,3225,Kolkata,West Bengal,2022-08-13,22.9868,87.855,32.06,216.49330949783325,0.2626876831054687,0.4787
Jowar,3160,Kolkata,West Bengal,2022-09-12,22.9868,87.855,26.680000000000007,232.95791697502136,0.2857644259929657,0.8301000000000001
Jowar,3188,Kolkata,West Bengal,2022-10-12,22.9868,87.855,28.31,169.46101140975952,0.2515171766281128,0.7724000000000001
Jowar,3225,Kolkata,West Bengal,2022-11-11,22.9868,87.855,27.38000000000005,6.202518463134766,0.1764315366744995,0.5717
Jowar,3220,Kolkata,West Bengal,2022-12-11,22.9868,87.855,25.105000000000015,2.5739641189575195,0.1334890276193618,0.29015
Jowar,3513,Kolkata,West Bengal,2023-01-15,22.9868,87.855,24.235000000000014,2.3009650707244877,0.0965300872921943,0.2852
Jowar,4075,Kolkata,West Bengal,2023-02-14,22.9868,87.855,29.625000000000057,9.081113815307615,0.1392707377672195,0.32805
Jowar,4290,Kolkata,West Bengal,2023-03-15,22.9868,87.855,32.25666666666672,44.37778472900391,0.1130135804414749,0.45915
Jowar,4476,Kolkata,West Bengal,2023-04-15,22.9868,87.855,35.85000000000002,34.925108909606934,0.0914402604103088,0.47195
